Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2024-12-10,22,Carousel,933027,49301,3821,1315,2903,19090,2183,136848,27370,65093,33235,262546,Read interview chance strategy long some.,#pretty #yourself #power #Mr #exactly #director #impact #second #candidate #military #have
2026-03-07,19,Reel,171730,8753,505,411,384,5888,879,42899,16457,22173,0,78196,Impact reality card front couple yeah control court parent contain yet would none.,#else #why #fear #cell #model #firm #produce #within
2025-04-25,5,Reel,45856,3849,131,51,250,1611,285,8195,5370,4450,3932,21947,Rate husband hot behavior pull affect agree suffer again.,#much #teach #official #garden #adult #education #old #current #return
2024-12-30,11,Carousel,113454,5393,315,110,372,717,98,12871,3451,6361,7396,30079,Successful during hard region month say meeting answer major third move management.,#good #true #since #customer #option #through #you #than #page #low #rule
2026-03-01,0,Carousel,777413,44604,1855,1796,2291,5954,1041,113509,50393,47421,14560,225883,Author grow detail sing concern compare sit test national show open.,#perform #three #store #night
2024-06-08,5,Carousel,427919,20943,1654,531,2031,8344,1058,60205,32817,46303,7317,146642,Because recently million receive community agency.,#boy #yet #per #enter #billion #voice #beautiful #require #enter #standard #for #art #foot #receive
2024-09-02,22,Carousel,934662,31718,2344,957,1944,17567,1007,93404,26257,73137,61507,254305,Respond nature successful our say according.,#shoulder #unit #area
2026-03-22,18,Image,847557,12747,970,255,532,5482,315,39493,19278,21336,30432,110539,Fill those table draw improve decision consider financial indeed wrong center despite member though next really important reason before that media call situation last station program.,#simply #country #popular #director #huge #others #assume
2024-08-24,12,Carousel,316081,22571,953,402,1499,5413,913,61324,13055,36891,4263,115533,Scientist center free do western choose worry worker down evidence role keep thousand start.,#painting #sure #about #agree #land #people #cup #side #ask #policy #change #first
2025-02-02,19,Reel,602883,35751,1348,1637,1516,15845,2488,130554,32232,59472,81868,304126,Against actually fish member else a body sense include decide create.,#economic #travel #listen #general #film #teacher #table #safe #model #suddenly #analysis #product
2026-02-04,7,Reel,140224,12507,932,366,653,3631,549,29105,14456,12082,9084,64727,Alone strong road statement learn already clearly one central.,#together #threat #suggest #present #Democrat #crime #brother
2025-05-18,23,Reel,187886,12865,1001,450,1240,6137,973,45382,11756,24605,15152,96895,Both her throw entire say condition interest organization artist garden woman total five bank stand catch suggest fast fish.,#kid #next #road #early #bank #around
2025-09-12,6,Reel,621988,23641,656,1003,1509,8235,986,114721,38239,97802,35591,286353,Customer minute interview protect task early entire either whom degree pattern together well act member outside all it heavy too college item.,#pattern #support #decade #whole #push #generation #begin #part #room #senior
2026-02-19,20,Carousel,277112,12787,569,568,703,6252,814,49777,22667,28305,14944,115693,Religious activity himself organization name agency wide share side perhaps within political million speech tend scientist game cost bit base analysis decide.,#yeah #actually #cost
2025-01-08,17,Carousel,666285,29437,1834,778,2398,5486,812,101400,45934,52329,0,196792,Sea purpose moment fight catch avoid white physical keep defense executive take never tree agree.,#natural #book #policy #popular #usually #action #star #organization #outside #none #so
2026-03-12,12,Image,195515,3036,234,139,98,1575,265,11702,5236,6779,5607,29324,Level police score plan man must red through record individual should on table character citizen it worry open explain music Republican reason.,#trade #gas #follow #need #still #owner #participant #break #option #century #audience #part
2024-11-06,2,Carousel,232142,9512,715,123,922,2277,445,31642,13658,14717,9032,69049,Share high air onto several point culture church throughout important media cell with public interest yes public someone ahead ten old support language join wait.,#special #war #likely #another #rise #show #natural #red #stop #seat #stop #arm #support
2025-05-06,18,Reel,919603,71568,3396,3394,5803,15288,1110,196848,67707,67995,28222,360772,Computer difficult first young again center base draw pretty friend tell probably.,#act #live #stand #term #west
2025-01-04,5,Carousel,714838,18947,496,586,1479,14018,2162,88037,38238,69883,12118,208276,Certain black where that most watch Congress weight different I arm third become later police team care.,#result #question #nation #question #author #still #report #idea
2025-06-17,4,Image,933001,26205,1885,946,2255,12830,2086,85890,42598,56181,0,174077,Never firm that rate policy word role market woman suggest together.,#human #clearly #especially #he #point #meet #total #however #rock
2025-07-17,0,Carousel,74603,2400,58,52,78,1683,261,11073,5586,4116,3155,23930,Especially side someone civil dark stand expect leader perform describe successful half bank something mind war have whom or factor threat performance.,#how #wear #exist #hour #head #describe #see #design #officer #street #table #book #strategy
2025-07-21,14,Carousel,582283,25217,535,695,1152,4454,537,80201,34425,42141,48253,205020,Bit process like now environment occur century miss both pass try film forget agency young.,#bad #relate #specific #say #large #later #happy
2024-12-16,5,Reel,489409,26063,1771,1086,2055,13255,1059,69833,39841,38803,32699,181176,Look see rest opportunity everything analysis green Democrat focus too decide street writer middle part give actually.,#collection #senior #body #political #race #color #bad #hour
2024-10-24,9,Image,47202,1532,42,56,133,249,33,5335,1669,2189,2826,12019,Rise simply clear doctor task spring camera particular just organization but main agreement toward.,#six #better #heart #later #others #establish #party #nearly #draw #challenge #exactly #anything #over #able
2024-12-24,13,Carousel,456965,15907,1231,486,639,4209,594,75215,30908,40956,0,145687,Pass place similar smile likely since big successful picture blue similar fast likely should chance federal any present law into trade in bank deep.,#sport #surface #raise #send #high #community #half #guy #past #argue #project #task #stand #least #to
2024-12-21,3,Carousel,44454,2473,107,75,239,698,139,5070,3072,3342,1915,13399,Mention friend dog nor right huge learn gun stuff its foreign past small thank step magazine high major current since pressure budget least authority society real.,#sister #during #subject #first #year #lawyer #large #buy
2025-08-29,13,Image,881805,14272,976,674,985,4410,330,36366,9836,13016,13434,72652,Information themselves hotel father just firm decide wish.,#sea #as #free #indeed #write #exactly #consumer #weight #loss #media
2025-07-04,12,Carousel,489315,17590,1393,351,1594,5993,973,74097,28329,35877,15437,153740,Draw deep visit like career use discussion no watch administration employee work even a glass cultural field if them sound.,#fight #see #get #during #develop #assume #return #huge #cell
2026-03-06,18,Image,24476,674,53,7,41,204,20,1969,1108,727,926,4730,Natural according how form show Republican check safe peace for push method into teacher keep speech control compare training instead seek early value officer home live.,#cover #which #floor #she #adult #list #responsibility #western #authority #president #herself
2025-05-23,0,Image,144062,3662,140,50,139,1064,184,10586,5937,5835,5728,28086,Response development perform wrong budget suffer make better condition message suddenly product choose.,#other #food #care #his #town #way #while
2025-03-01,8,Reel,304409,20911,885,1004,1862,9839,1929,62238,16154,42734,19869,140995,Receive officer lose expect car student letter whether enter reason.,#southern #watch #board #campaign #thought #use
2024-08-22,13,Carousel,281986,12769,386,561,756,1885,334,36348,9602,14080,6797,66827,Range energy soon school better over instead personal Congress.,#last #point #building #since #natural #drive #people
2025-07-26,10,Image,346856,11897,297,367,839,4578,406,35644,14038,16546,24071,90299,Another pattern at risk role also hold agency staff.,#attorney #even #which #especially #recent
2025-02-06,16,Image,812944,29532,896,1037,1255,12981,1963,62381,21644,47782,37219,169026,Ball artist rise who since yes Congress several tough idea a history spend material operation cover impact end phone find job nothing base manage travel manage sport experience money play media shake series.,#billion #share #page
2024-10-07,4,Image,15208,327,25,11,10,179,13,1114,405,471,267,2257,National good threat bag director because threat body soldier individual big same forget usually.,#identify #instead #future
2025-02-09,6,Reel,835488,73352,3514,1037,6740,19542,2263,171310,61442,101324,62962,397038,Individual religious claim magazine development stuff shoulder foot maybe lay lead imagine another exist really military civil stock hand none although ten plant thus.,#set #company #degree #image #station #culture #surface #guess #lot #amount #of #boy #two
2025-01-31,7,Carousel,708469,24502,1479,815,2334,10128,1890,61796,41114,51799,21306,176015,Consumer talk small weight similar summer usually old condition possible.,#moment #third #shoulder #item #for
2024-07-09,21,Reel,932247,33480,2247,1394,1709,8525,1690,141030,38816,76126,96477,352449,How than sense one determine would adult.,#political #truth #modern #such #everything #set #growth #political #community
