Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2024-11-23,16,Reel,806010,34983,2212,1460,1959,21370,2490,165349,32889,52851,65958,317047,Range garden which right do stock vote challenge story return great machine chair career.,#similar #later #these #happy #necessary #worker #may #training #within #conference #follow #many #why #report #join
2024-11-02,14,Carousel,788261,35646,2037,1753,1848,18721,1353,121645,47161,75818,0,241937,Herself community maintain ago though early.,#seven #safe #smile #lawyer #family #development #president #number
2025-08-09,21,Image,628345,17193,586,477,1559,4991,513,51501,13492,26671,25591,117255,Pm analysis low together together attention those.,#turn #left #help #weight #today #poor #note
2024-11-08,20,Image,964162,46240,2456,1586,1486,18208,1961,138647,30038,86228,0,254412,Necessary such style writer care never environment security whatever.,#window #dog #which #under #late #decade #officer #family #increase #some #including #exist #report #possible
2025-11-19,2,Reel,409624,15582,632,505,1208,11145,1829,65145,34410,52899,1675,154129,Find without happy seem campaign successful degree like section develop themselves ask language fill say where product go surface well.,#send #Republican #answer #finally #expert #manager #dream #respond #five #kitchen
2025-11-25,9,Reel,61849,2890,189,66,136,1916,307,12085,6884,8577,2273,29819,Forget bring anything usually customer free history here light manager along force can approach because plant.,#force #police #grow #occur #learn #director #agreement
2025-07-19,3,Image,51343,1382,72,24,81,469,78,4344,1481,3116,96,9037,Start decade nature hit official.,#sell #entire #behavior #road
2025-11-26,10,Carousel,22275,938,53,10,39,328,50,4588,1920,1628,601,8737,Team floor between knowledge policy west camera cultural several green much approach fire Congress.,#control #world #possible #one #want
2025-05-21,2,Image,570527,8618,399,154,495,4333,443,47265,16216,28020,0,87954,Particularly upon rather task administration fall modern water than woman standard discussion its second common last cup.,#manager #prove #career #better #about #sound
2026-01-11,22,Image,877041,45358,1778,1447,3286,11923,2225,122807,49542,62648,11633,246630,Cause what act early than might nothing from alone successful wind human everyone degree say word.,#program #offer #man #interest #spend
2025-07-28,8,Image,69627,2575,76,59,161,970,184,5964,3286,2498,1959,13707,Prepare anyone trial Mrs avoid threat court yourself line away police now figure.,#change #as #true #bring #blue #building #let #time #management #argue #chance #thus #member
2025-10-07,3,Carousel,193101,4315,212,178,379,3030,410,22079,7445,11449,1212,42185,President realize catch loss dream although trade respond lose concern forget find science just fire social huge from.,#receive #hit #partner #similar #professor #enough
2024-12-05,6,Carousel,413714,15018,434,326,484,9412,835,54613,29848,46416,14818,145695,Chair card democratic cell book build own why such social eye.,#course #interest #low #behavior #never #record #buy #represent #case #husband #relationship #people
2026-05-04,21,Image,467501,10206,748,345,711,2714,164,41997,15521,15862,17815,91195,Mean black case page close serve law situation building cold oil fight south education learn above key assume design both effort total.,#pressure #develop #health #could #green #edge #office #size
2025-06-16,18,Reel,184685,16687,1324,303,1622,4102,458,44460,14786,30427,15743,105416,Southern picture dream no relationship establish road situation cost different capital ground store how note production exist radio stop movie.,#establish #marriage #left #boy #fine #authority
2026-02-12,6,Carousel,124773,5243,110,156,264,2769,174,16173,8862,12086,0,36602,Radio plan fast evening card bad voice discussion west structure movement become paper.,#discover #them #theory #wife #can #stop #number #garden #treatment #wish #just #that #least #specific
2026-03-04,19,Image,921376,22866,1198,1038,2089,9333,811,78909,20992,63622,36214,199737,Court someone ever black indicate police it help.,#tax #school #sound #design #purpose #account
2025-03-27,11,Image,487861,23472,638,667,905,6164,351,60107,29072,37806,5549,132534,Last season together official power letter teach begin rise stock deal follow piece.,#cover #power #some
2024-08-23,22,Image,629632,17422,482,245,1659,4429,442,64307,21469,45712,9589,141077,Only yourself design claim detail role against wrong thank customer network officer too article myself key focus human.,#hard #on #adult #local #campaign #bar #watch #wide #bill
2025-10-20,2,Reel,392081,24464,489,303,1474,11653,2139,82534,24442,23959,19456,150391,Last quite side question religious political huge particular consumer serious hair when late PM school serious light.,#scientist #ok #beyond #ground #college #defense #spend
2025-03-22,2,Carousel,716011,26456,1747,997,2376,7955,1341,57361,23217,21140,30909,132627,Phone above heavy voice skill natural back course law grow Republican memory hundred player special central station what finish moment during focus nice.,#amount #century #animal
2024-08-04,6,Image,996315,29664,2296,977,1219,10063,1100,87887,25539,49311,34378,197115,Field speak discussion stand stock song per major give Republican music deal play occur entire party financial have.,#of #ability #and #idea #customer #guess
2024-07-21,14,Carousel,634629,28342,765,1126,1177,10730,1215,93857,29727,27364,24260,175208,Loss stock pay key suffer budget whether contain development page necessary address Mr.,#measure #firm #more #read #note
2025-07-04,5,Image,484618,17418,1229,541,774,1797,354,47791,12544,24679,3874,88888,Democratic fill at million deep actually its through sea around.,#bank #firm #relate #process #interest #certainly #represent #form #deep #trade #drop
2025-06-22,19,Image,208464,2653,143,39,221,1156,174,15622,6275,6630,4072,32599,Within box major cup let prove.,#win #difficult #development #sport #structure
2025-02-10,13,Carousel,565290,16574,771,336,1584,3807,413,92758,23495,57353,9564,183170,Organization improve Republican practice song year less need.,#build #meeting #move #data #building
2024-09-22,0,Reel,430445,14812,328,656,992,5755,537,66590,21619,46829,10059,145097,Away dark run beyond discover response hour son form.,#reveal #growth #near #group #whole #business #force #official #usually #attorney
2024-11-30,20,Reel,957253,53647,2707,1928,3729,21049,3080,178501,78039,128749,116615,501904,Gun imagine world page indeed position reduce whole statement who.,#red #detail #successful #institution #part #fund #still
2024-11-02,13,Carousel,350606,12033,955,412,666,4492,610,67661,22892,36289,1709,128551,House space indicate you thing none information some choose power interview hour international another Mrs final.,#pattern #anyone #trouble #near #thousand #majority
2025-06-16,17,Carousel,888570,38392,1786,914,2341,11731,2240,148866,61609,94896,0,272625,Manager everything security official performance rate finish beautiful career employee sort opportunity owner network sister final wear then traditional help crime point top idea think fact manage clear.,#suffer #cup #positive #issue #western #explain #economy #agreement #your #research #establish #capital
2025-10-24,7,Image,129323,4280,107,89,374,1564,195,11690,3084,6840,2512,24126,Doctor challenge among thus best image involve would reflect it learn hit method opportunity own way.,#loss #image #production #vote #serve #pick #water #until #staff #firm #term #only #sing
2025-01-21,6,Image,753734,33404,1626,912,2054,7187,539,89605,27372,44217,11651,172845,Account military affect media determine marriage yard court control station argue moment.,#will #these #international #letter #rest #again #final
2025-02-28,20,Carousel,70553,2530,68,116,200,1977,123,13454,5752,8334,0,25360,Your once meet between Mr between society easy safe cut couple.,#explain #enjoy #dog #test #stand #left #so #finish #former #range #conference
2025-11-27,5,Carousel,600519,22738,912,878,1538,12388,1062,67189,24037,50744,21091,163061,Medical me spend wife star hour right camera.,#black #everyone #wind #understand #picture #security #dinner #including #strategy #ability #similar #talk #deal
2025-08-31,7,Carousel,360239,13626,692,171,895,8173,1608,48092,18681,21826,16790,105389,Poor trouble simple imagine child some health.,#listen #high #recently #price #show #effort #call #air #us #represent #site
2024-12-21,15,Reel,321497,20248,1170,879,1615,4856,530,70554,26562,24965,14134,136215,Church career animal relationship appear those expert blood live ready know stuff deal.,#matter #meet #message #message #or #great #you #approach #him #stay #others #pay #still #maintain #fight
2024-06-15,17,Reel,328356,21491,619,807,858,6391,615,71043,31642,26737,16158,145580,Political plan could prove magazine despite tax.,#participant #cultural #the #rich #much #push #who #anything #return #consumer #mean #every #use
2025-10-28,6,Reel,761834,65048,3855,945,4601,13267,1425,148593,55431,95940,39263,339227,Three should charge level whether example its meet mouth tax reality.,#right #gun #stand #well #sit #option #hear
2025-11-06,23,Carousel,564498,13160,872,174,985,10802,998,69659,16178,49221,23324,158382,Idea measure contain stock kid Republican million design such poor be lot final theory again.,#both #front #scene #education #commercial
2024-10-22,6,Carousel,804809,46936,1255,1348,1963,6513,656,110116,56493,82501,40557,289667,Administration conference likely lawyer in use challenge thing population.,#stop #world #policy #because #join #land #against #protect #career
